Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c,sustain_app__EUR_Is_Locked__c,sustain_app__Is_Locked__c,sustain_app__UniqueInventoryId__c
a031h000002p8fiAAA,,CFR-000000086,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgeEAG,,,a041h000006OxOcAAKa0C1h000004RUgeEAG
a031h000002p8fjAAA,,CFR-000000087,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgfEAG,,,a041h000006OxOcAAKa0C1h000004RUgfEAG
a031h000002p8fkAAA,,CFR-000000088,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUggEAG,,,a041h000006OxOcAAKa0C1h000004RUggEAG
a031h000002p8flAAA,,CFR-000000089,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUghEAG,,,a041h000006OxOcAAKa0C1h000004RUghEAG
a031h000002p8fmAAA,,CFR-000000090,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgiEAG,,,a041h000006OxOcAAKa0C1h000004RUgiEAG
a031h000002p8fnAAA,,CFR-000000091,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgjEAG,,,a041h000006OxOcAAKa0C1h000004RUgjEAG
a031h000002p8foAAA,,CFR-000000092,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgkEAG,,,a041h000006OxOcAAKa0C1h000004RUgkEAG
a031h000002p8fpAAA,,CFR-000000093,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUglEAG,,,a041h000006OxOcAAKa0C1h000004RUglEAG
a031h000002p8fqAAA,,CFR-000000094,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgmEAG,,,a041h000006OxOcAAKa0C1h000004RUgmEAG
a031h000002p8frAAA,,CFR-000000095,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgnEAG,,,a041h000006OxOcAAKa0C1h000004RUgnEAG
a031h000002p8fsAAA,,CFR-000000096,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgoEAG,,,a041h000006OxOcAAKa0C1h000004RUgoEAG
a031h000002p8ftAAA,,CFR-000000097,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgpEAG,,,a041h000006OxOcAAKa0C1h000004RUgpEAG
a031h000002p8fuAAA,,CFR-000000098,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgqEAG,,,a041h000006OxOcAAKa0C1h000004RUgqEAG
a031h000002p8fvAAA,,CFR-000000099,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgrEAG,,,a041h000006OxOcAAKa0C1h000004RUgrEAG
a031h000002p8fwAAA,,CFR-000000100,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgsEAG,,,a041h000006OxOcAAKa0C1h000004RUgsEAG
a031h000002p8fxAAA,,CFR-000000101,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgtEAG,,,a041h000006OxOcAAKa0C1h000004RUgtEAG
a031h000002p8fyAAA,,CFR-000000102,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUguEAG,,,a041h000006OxOcAAKa0C1h000004RUguEAG
a031h000002p8fzAAA,,CFR-000000103,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgvEAG,,,a041h000006OxOcAAKa0C1h000004RUgvEAG
a031h000002p8g0AAA,,CFR-000000104,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgwEAG,,,a041h000006OxOcAAKa0C1h000004RUgwEAG
a031h000002p8g1AAA,,CFR-000000105,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgxEAG,,,a041h000006OxOcAAKa0C1h000004RUgxEAG
a031h000002p8g2AAA,,CFR-000000106,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgyEAG,,,a041h000006OxOcAAKa0C1h000004RUgyEAG
a031h000002p8g3AAA,,CFR-000000107,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUgzEAG,,,a041h000006OxOcAAKa0C1h000004RUgzEAG
a031h000002p8g4AAA,,CFR-000000108,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh0EAG,,,a041h000006OxOcAAKa0C1h000004RUh0EAG
a031h000002p8g5AAA,,CFR-000000109,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh1EAG,,,a041h000006OxOcAAKa0C1h000004RUh1EAG
a031h000002p8g6AAA,,CFR-000000110,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh2EAG,,,a041h000006OxOcAAKa0C1h000004RUh2EAG
a031h000002p8g7AAA,,CFR-000000111,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh3EAG,,,a041h000006OxOcAAKa0C1h000004RUh3EAG
a031h000002p8g8AAA,,CFR-000000112,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh4EAG,,,a041h000006OxOcAAKa0C1h000004RUh4EAG
a031h000002p8g9AAA,,CFR-000000113,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh5EAG,,,a041h000006OxOcAAKa0C1h000004RUh5EAG
a031h000002p8gAAAQ,,CFR-000000114,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh6EAG,,,a041h000006OxOcAAKa0C1h000004RUh6EAG
a031h000002p8gBAAQ,,CFR-000000115,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh7EAG,,,a041h000006OxOcAAKa0C1h000004RUh7EAG
a031h000002p8gCAAQ,,CFR-000000116,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh8EAG,,,a041h000006OxOcAAKa0C1h000004RUh8EAG
a031h000002p8gDAAQ,,CFR-000000117,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUh9EAG,,,a041h000006OxOcAAKa0C1h000004RUh9EAG
a031h000002p8gEAAQ,,CFR-000000118,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhAEAW,,,a041h000006OxOcAAKa0C1h000004RUhAEAW
a031h000002p8gFAAQ,,CFR-000000119,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhBEAW,,,a041h000006OxOcAAKa0C1h000004RUhBEAW
a031h000002p8gGAAQ,,CFR-000000120,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhCEAW,,,a041h000006OxOcAAKa0C1h000004RUhCEAW
a031h000002p8gHAAQ,,CFR-000000121,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhDEAW,,,a041h000006OxOcAAKa0C1h000004RUhDEAW
a031h000002p8gIAAQ,,CFR-000000122,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhEEAW,,,a041h000006OxOcAAKa0C1h000004RUhEEAW
a031h000002p8gJAAQ,,CFR-000000123,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhFEAW,,,a041h000006OxOcAAKa0C1h000004RUhFEAW
a031h000002p8gKAAQ,,CFR-000000124,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhGEAW,,,a041h000006OxOcAAKa0C1h000004RUhGEAW
a031h000002p8gLAAQ,,CFR-000000125,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhHEAW,,,a041h000006OxOcAAKa0C1h000004RUhHEAW
a031h000002p8gMAAQ,,CFR-000000126,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhIEAW,,,a041h000006OxOcAAKa0C1h000004RUhIEAW
a031h000002p8gNAAQ,,CFR-000000127,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhJEAW,,,a041h000006OxOcAAKa0C1h000004RUhJEAW
a031h000002p8gOAAQ,,CFR-000000128,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhKEAW,,,a041h000006OxOcAAKa0C1h000004RUhKEAW
a031h000002p8gPAAQ,,CFR-000000129,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhLEAW,,,a041h000006OxOcAAKa0C1h000004RUhLEAW
a031h000002p8gQAAQ,,CFR-000000130,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhMEAW,,,a041h000006OxOcAAKa0C1h000004RUhMEAW
a031h000002p8gRAAQ,,CFR-000000131,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhNEAW,,,a041h000006OxOcAAKa0C1h000004RUhNEAW
a031h000002p8gSAAQ,,CFR-000000132,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhOEAW,,,a041h000006OxOcAAKa0C1h000004RUhOEAW
a031h000002p8gTAAQ,,CFR-000000133,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhPEAW,,,a041h000006OxOcAAKa0C1h000004RUhPEAW
a031h000002p8gUAAQ,,CFR-000000134,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhQEAW,,,a041h000006OxOcAAKa0C1h000004RUhQEAW
a031h000002p8gVAAQ,,CFR-000000135,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhREAW,,,a041h000006OxOcAAKa0C1h000004RUhREAW
a031h000002p8gWAAQ,,CFR-000000136,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhSEAW,,,a041h000006OxOcAAKa0C1h000004RUhSEAW
a031h000002p8gXAAQ,,CFR-000000137,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhTEAW,,,a041h000006OxOcAAKa0C1h000004RUhTEAW
a031h000002p8gYAAQ,,CFR-000000138,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhUEAW,,,a041h000006OxOcAAKa0C1h000004RUhUEAW
a031h000002p8gZAAQ,,CFR-000000139,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhVEAW,,,a041h000006OxOcAAKa0C1h000004RUhVEAW
a031h000002p8gaAAA,,CFR-000000140,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhWEAW,,,a041h000006OxOcAAKa0C1h000004RUhWEAW
a031h000002p8gbAAA,,CFR-000000141,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhXEAW,,,a041h000006OxOcAAKa0C1h000004RUhXEAW
a031h000002p8gcAAA,,CFR-000000142,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhYEAW,,,a041h000006OxOcAAKa0C1h000004RUhYEAW
a031h000002p8gdAAA,,CFR-000000143,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhZEAW,,,a041h000006OxOcAAKa0C1h000004RUhZEAW
a031h000002p8geAAA,,CFR-000000144,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhaEAG,,,a041h000006OxOcAAKa0C1h000004RUhaEAG
a031h000002p8gfAAA,,CFR-000000145,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhbEAG,,,a041h000006OxOcAAKa0C1h000004RUhbEAG
a031h000002p8ggAAA,,CFR-000000146,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhcEAG,,,a041h000006OxOcAAKa0C1h000004RUhcEAG
a031h000002p8ghAAA,,CFR-000000147,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhdEAG,,,a041h000006OxOcAAKa0C1h000004RUhdEAG
a031h000002p8giAAA,,CFR-000000148,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUheEAG,,,a041h000006OxOcAAKa0C1h000004RUheEAG
a031h000002p8gjAAA,,CFR-000000149,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhfEAG,,,a041h000006OxOcAAKa0C1h000004RUhfEAG
a031h000002p8gkAAA,,CFR-000000150,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhgEAG,,,a041h000006OxOcAAKa0C1h000004RUhgEAG
a031h000002p8glAAA,,CFR-000000151,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhhEAG,,,a041h000006OxOcAAKa0C1h000004RUhhEAG
a031h000002p8gmAAA,,CFR-000000152,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhiEAG,,,a041h000006OxOcAAKa0C1h000004RUhiEAG
a031h000002p8gnAAA,,CFR-000000153,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhjEAG,,,a041h000006OxOcAAKa0C1h000004RUhjEAG
a031h000002p8goAAA,,CFR-000000154,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhkEAG,,,a041h000006OxOcAAKa0C1h000004RUhkEAG
a031h000002p8gpAAA,,CFR-000000155,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhlEAG,,,a041h000006OxOcAAKa0C1h000004RUhlEAG
a031h000002p8gqAAA,,CFR-000000156,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhmEAG,,,a041h000006OxOcAAKa0C1h000004RUhmEAG
a031h000002p8grAAA,,CFR-000000157,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhnEAG,,,a041h000006OxOcAAKa0C1h000004RUhnEAG
a031h000002p8gsAAA,,CFR-000000158,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhoEAG,,,a041h000006OxOcAAKa0C1h000004RUhoEAG
a031h000002p8gtAAA,,CFR-000000159,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhpEAG,,,a041h000006OxOcAAKa0C1h000004RUhpEAG
a031h000002p8guAAA,,CFR-000000160,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhqEAG,,,a041h000006OxOcAAKa0C1h000004RUhqEAG
a031h000002p8gvAAA,,CFR-000000161,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhrEAG,,,a041h000006OxOcAAKa0C1h000004RUhrEAG
a031h000002p8gwAAA,,CFR-000000162,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhsEAG,,,a041h000006OxOcAAKa0C1h000004RUhsEAG
a031h000002p8gxAAA,,CFR-000000163,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhtEAG,,,a041h000006OxOcAAKa0C1h000004RUhtEAG
a031h000002p8gyAAA,,CFR-000000164,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhuEAG,,,a041h000006OxOcAAKa0C1h000004RUhuEAG
a031h000002p8gzAAA,,CFR-000000165,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhvEAG,,,a041h000006OxOcAAKa0C1h000004RUhvEAG
a031h000002p8h0AAA,,CFR-000000166,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhwEAG,,,a041h000006OxOcAAKa0C1h000004RUhwEAG
a031h000002p8h1AAA,,CFR-000000167,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhxEAG,,,a041h000006OxOcAAKa0C1h000004RUhxEAG
a031h000002p8h2AAA,,CFR-000000168,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhyEAG,,,a041h000006OxOcAAKa0C1h000004RUhyEAG
a031h000002p8h3AAA,,CFR-000000169,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUhzEAG,,,a041h000006OxOcAAKa0C1h000004RUhzEAG
a031h000002p8h4AAA,,CFR-000000170,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUi0EAG,,,a041h000006OxOcAAKa0C1h000004RUi0EAG
a031h000002p8h5AAA,,CFR-000000171,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUi1EAG,,,a041h000006OxOcAAKa0C1h000004RUi1EAG
a031h000002p8h6AAA,,CFR-000000172,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,0051h0000064LyPAAU,2021-03-29T18:33:48.000+0000,a041h000006OxOcAAK,a0C1h000004RUi2EAG,,,a041h000006OxOcAAKa0C1h000004RUi2EAG
